,id,created_at,updated_at,name,description,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,state,carbon_stream,programme_of_activities,sustainable_development_goals,poa_project_id,poa_project_sustaincert_id,poa_project_name,Goal 13: Climate Action,Goal 7: Affordable and Clean Energy,Goal 1: No Poverty,Goal 8: Decent Work and Economic Growth,Goal 3: Good Health and Well-Being,Goal 5: Gender Equality,Goal 6: Clean Water and Sanitation,Goal 15: Life On Land,Goal 12: Responsible Production and Consumption,VER_retired_credits,VER_issued_credits,CER_issued_credits
88,3285,2021-07-30 07:34:41+00:00,2023-01-05 05:07:43+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 06,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11264,https://platform.sustain-cert.com/public-project/2492,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,40821.0,40821.0,
89,3286,2021-07-30 07:35:58+00:00,2023-01-05 05:07:56+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 07,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11265,https://platform.sustain-cert.com/public-project/2493,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,57528.0,57528.0,
90,3287,2021-07-30 07:37:21+00:00,2023-01-05 05:08:06+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 08,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11266,https://platform.sustain-cert.com/public-project/2494,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,54549.0,54549.0,
91,3288,2021-07-30 07:38:53+00:00,2023-01-05 05:08:17+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 09,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11267,https://platform.sustain-cert.com/public-project/2495,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,52386.0,52386.0,
92,3289,2021-07-30 07:40:45+00:00,2023-01-05 05:08:27+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 10,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11268,https://platform.sustain-cert.com/public-project/2496,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,36424.0,56749.0,
93,3290,2021-07-30 07:41:52+00:00,2023-01-05 05:08:36+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 11,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11269,https://platform.sustain-cert.com/public-project/2497,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,53989.0,
94,3291,2021-07-30 07:43:27+00:00,2023-01-05 05:08:45+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 12,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11270,https://platform.sustain-cert.com/public-project/2498,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,54621.0,
95,3292,2021-07-30 07:44:55+00:00,2023-01-05 05:08:54+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 13,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11271,https://platform.sustain-cert.com/public-project/2499,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,45026.0,
96,3293,2021-07-30 07:46:05+00:00,2023-01-05 05:09:04+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 14,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11272,https://platform.sustain-cert.com/public-project/2500,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,51237.0,
97,3294,2021-07-30 07:47:26+00:00,2023-01-05 05:09:13+00:00,Improved Cookstove and Safe Water Programme – Nigeria – VPA 15,"The stated goal of proposed VPA is widespread dissemination of low GHG water purification technologies (WPS) to schools and other institutions in Nigeria. The VPA will use carbon finance to support local partners engaged in operation, sales and distribution and maintenance of various WPS technologies.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,60000,2021-01-01,2025-12-31,GS Water Access and WASH Methodology v1.,Energy Efficiency - Domestic,Small Scale,11273,https://platform.sustain-cert.com/public-project/2501,Impact Carbon,Nigeria,NG,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 6: Clean Water and Sanitation', 'issuable_products': [{'name': 'Water Benefit Certificate', 'abbreviation': 'WBC'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",3177.0,11189.0,Improved Cookstove and Safe Water Programme,True,True,True,True,True,,True,,,,57042.0,
